id,pais,iso_3,nivel,entidade,regiao,ano,data_completa,status,fonte,tipo_evidencia,cor_mapa,url_documento,url_referencia,fator_risco_wwa,justificativa,observacoes,verificado,adm1_ne_id,lat,lon
281,Canadá,CAN,municipal,Wolfville Town Council,Nova Scotia,2019.0,21 May 2019,ativo,CEDAMIA,declaracao-formal,amarelo,"https://www.wolfville.ca/component/com_docman/Itemid,264/alias,2376-2019-05-21-town-council-meeting-minutes/category_slug,2019-council-meetings-minutes-1/view,download/",https://www.kingscountynews.ca/news/local/wolfville-council-declares-climate-emergency-316937/,,,Declared CE,False,1159309585.0,45.0914073,-64.3645102
282,Canadá,CAN,municipal,Woolwich Town Council,Ontario,2019.0,24 Sep 2019,ativo,CEDAMIA,declaracao-formal,amarelo,http://calendar.woolwich.ca/council/Detail/2019-09-24-1900-Committee-of-the-Whole/84f7a9e4-948c-40d8-b9a0-aae000a6db5b,https://observerxtra.com/2019/09/26/councillors-declare-climate-emergency-in-woolwich/,,,Declared CE,False,1159309687.0,43.5665497,-80.4995154
283,Canadá,CAN,estadual,Yukon Legislative Assembly,Yukon,2019.0,10 Oct 2019,ativo,CEDAMIA,declaracao-formal,laranja,https://yukonassembly.ca/sites/default/files/blues/34-3-005-blues.pdf,https://www.cbc.ca/news/canada/north/yukon-government-climate-emergency-1.5317293,,,Declared CE,False,1159309667.0,61.1778758,-135.1910076
284,Chile,CHL,municipal,Hualpén City Council,Biobio,2019.0,14 Oct 2019,ativo,CEDAMIA,declaracao-formal,amarelo,http://www.hualpenciudad.cl/declaran-estado-de-emergencia-climatica-y-ecologica-en-hualpen/,https://www.diarioconcepcion.cl/ciudad/2019/10/14/concejo-aprueba-estado-de-emergencia-climatica-y-ecologica-en-hualpen.html,,,climática y ecológica,False,1159313637.0,-36.7927608,-73.0943414
285,Chile,CHL,municipal,Magallanes and Chilean Antarctica Region,Magallanes,2021.0,12 Aug 2021,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.goremagallanes.cl/sitioweb/listado_noticias2021.php,https://then24.com/2021/08/11/governor-of-magallanes-decrees-a-state-of-climate-emergency-in-the-face-of-global-environmental-crisis/,,,climate & environment,False,1159313251.0,-49.2101477,-73.2194413
286,Chile,CHL,municipal,Santiago Metropolitan Region,SMR,2021.0,30 Aug 2021,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.gobiernosantiago.cl/gobierno-regional-metropolitano-declara-emergencia-climatica-en-la-rm-y-se-anuncian-medidas-de-mitigacion/,https://today.in-24.com/News/317003.html,,,Emergencia Climática,False,1159313631.0,-33.5739341,-70.6205518
287,Colômbia,COL,municipal,Antioquia Department,,2020.0,18 Feb 2020,ativo,CEDAMIA,declaracao-formal,amarelo,,,,,emergencia climática,False,1159310179.0,,
288,Colômbia,COL,municipal,Bogota Capital District,,2020.0,23 Dec 2020,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.alcaldiabogota.gov.co/sisjur/normas/Norma1.jsp?i=103745,https://globelivemedia.com/bogota-mayors-office-approved-the-climate-emergency-declaration-presented-by-the-council/,,,emergencia climática,False,1159310131.0,4.2834715,-74.1753606
289,Tchéquia,CZE,municipal,Prague 6th District Council,Prague,2019.0,13 Jun 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.cedamia.org/ced-regions-in-czechia/,https://ekolist.cz/cz/zpravodajstvi/zpravy/radnice-prahy-6-vyhlasila-stav-klimatickeho-ohrozeni,,,klimatického ohrožení,False,1159312677.0,50.0874654,14.4212535
290,Tchéquia,CZE,municipal,Prague 7th District Council,Prague,2019.0,21 May 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.praha7.cz/usneseni/?id=30953&type=regularRes,https://refresher.cz/65814-Praha-7-vyhlasila-stav-klimaticke-nouze,,,klimatické nouze,False,1159312677.0,50.0874654,14.4212535
291,European Union,,estadual,European Parliament,,2019.0,28 Nov 2019,ativo,CEDAMIA,declaracao-formal,laranja,https://www.europarl.europa.eu/doceo/document/TA-9-2019-0078_EN.html,,,,climate & environment,False,,,
292,Fiji,FJI,nacional,Fiji Parliament,,2021.0,24 Sep 2021,ativo,CEDAMIA,declaracao-formal,vermelho,https://climate-laws.org/geographies/fiji/laws/climate-change-act-2021,https://www.afr.com/world/pacific/fiji-s-pm-go-to-glasgow-with-commitments-20211019-p591d0,,,Declared CE,False,,,
293,Finlândia,FIN,municipal,Helsinki City Council,Uusimaa,2020.0,25 Sep 2020,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.hel.fi/static/kanslia/viestinta/pormestarin-paatos-ilmastohatatilan-julistus-25092020.pdf,,,,ilmastohätätilajulistus,False,1159314827.0,60.1666204,24.9435408
294,França,FRA,municipal,Aix-les-Bains Town Council,Auvergne-Rhône-Alpes,2019.0,24 Sep 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.aixlesbains.fr/Media/Centre-de-telechargements/Mairie/Conseil-municipal/Deliberations-et-comptes-rendus,https://www.ledauphine.com/savoie/2019/09/24/environnement-politique-la-ville-d-aix-les-bains-vote-a-l-unanimite-l-etat-d-urgence-climatique-possee-par-les-associations-ecologiques,,,urgence climatique,False,1159316837.0,45.6886292,5.9146362
295,França,FRA,municipal,Annecy Municipal Council,Auvergne-Rhône-Alpes,2019.0,4 Nov 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.annecy.fr/cms_viewFile.php?idtf=3853&path=CR-conseil-municipal-04-11-19-version-integrale.pdf,https://www.lessorsavoyard.fr/1351/article/2019-11-06/annecy-la-lutte-contre-le-changement-climatique-pimente-les-debats-au-conseil,,,urgence climatique,False,1159316837.0,45.8992348,6.1288847
296,França,FRA,municipal,Balma City Council,Occitanie,2019.0,4 Jul 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.urgenceclimatique.fr/wp-content/uploads/2019/07/Balma_CM20190704_Voeu_urgence_climat.pdf,,,,"citoyen, écol. et climatique",False,1159313555.0,43.6096587,1.4980089
297,França,FRA,municipal,Charleville-Mézières Council,Grand Est,2019.0,19 Dec 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.cedamia.org/wp-content/uploads/2020/05/Charleville-Mézières-PV_CM_19_5e4bf0a96ad0a.pdf,,,,urgence climatique,False,1159316815.0,49.7735712,4.7206939
298,França,FRA,municipal,Clapiers Municipal Council,Occitanie,2019.0,3 Oct 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.ville-clapiers.fr/download/Conseil_municipal/Conseils_2019/cm031019.pdf,"https://www.midilibre.fr/2019/10/09/letat-durgence-climatique-balance-entre-lunanimite-et-la-division,8467281.php",,,urgence climatique,False,1159313555.0,43.6567216,3.8868606
299,França,FRA,municipal,Clermont-Ferrand City Council,Auvergne-Rhône-Alpes,2019.0,27 Sep 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.cedamia.org/ced-regions-in-france/,https://www.francebleu.fr/infos/politique/clermont-ferrand-le-conseil-municipal-declare-l-urgence-climatique-1569610390,,,urgence climatique,False,1159316837.0,45.7774551,3.0819427
300,França,FRA,municipal,Faches-Thumesnil Council,Hauts-de-France,2020.0,17 Sep 2020,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.ville-fachesthumesnil.fr/Vie-municipale/Conseil-municipal/Deliberations-des-conseils-municipaux,http://www.tellerreport.com/news/2020-10-04-in-faches-thumesnil--the-declaration-of-climate-emergency-is-not-unanimous.SyMKB2bPUP.html,,,écologique et climatique,False,1159316737.0,50.6026031,3.0697877
301,França,FRA,nacional,France - National Parliament,,2019.0,26 Sep 2019,ativo,CEDAMIA,declaracao-formal,vermelho,https://www.senat.fr/petite-loi-ameli/2018-2019/700.html,https://www.ouest-france.fr/environnement/climat/projet-de-loi-energie-et-climat-quelles-sont-les-sept-mesures-cles-6537770,,,écologique et climatique,False,,,
302,França,FRA,municipal,Grand Chambéry Agglomeration,Auvergne-Rhône-Alpes,2019.0,26 Sep 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.cedamia.org/wp-content/uploads/2019/10/urgence-climatique-Chambéry.pdf,,,,urgence climatique,False,1159316837.0,,
303,França,FRA,municipal,Grand Avignon Agglomeration,Alpes-Côte d'Azur,2019.0,17 Dec 2019,ativo,CEDAMIA,declaracao-formal,amarelo,,https://www.ledauphine.com/edition-vaucluse/2020/02/03/l-agglo-vote-la-declaration-d-urgence-climatique,,,urgence climatique,False,1159316845.0,43.9626588,4.80857
304,França,FRA,municipal,Lille City Council,Hauts-de-France,2019.0,4 Oct 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.lille.fr/Actualites/Le-Conseil-municipal-a-delibere,https://actu.fr/hauts-de-france/lille_59350/protoxyde-dazote-urgence-climatique-lille-conseil-municipal-tout-symboles_28191238.html,,,urgence climatique,False,1159316737.0,50.6365654,3.0635282
305,França,FRA,municipal,Lyon 1st Arrondissement Council,Auvergne-Rhône-Alpes,2019.0,19 Jun 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://mairie1.lyon.fr/sites/mairie1/files/content/2019-06/d%C3%A9claration%20d%27urgence%20climatique.pdf,,,,urgence climatique,False,1159316837.0,45.7665471,4.8315447
306,França,FRA,municipal,Montpellier City Council,Occitanie,2019.0,19 Jul 2019,ativo,CEDAMIA,declaracao-formal,amarelo,,https://www.youtube.com/watch?v=ErkEE0J1chE,,,urgence climatique,False,1159313555.0,43.6112422,3.8767337
307,França,FRA,municipal,Montreuil City Council,Île-de-France,2019.0,26 Jun 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.cedamia.org/ced-regions-in-france/,,,,urgence climatique,False,1159316799.0,48.8623357,2.4412184
308,França,FRA,municipal,Mulhouse City Council,Grand Est,2019.0,9 May 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.mulhouse.fr/wp-content/uploads/2019/05/2019-05-09-GLOBAL.pdf,https://www.facebook.com/anvcop21mulhouse/posts/594518507698367,,,urgence climatique,False,1159316815.0,47.7467233,7.3389937
309,França,FRA,municipal,Nantes Métropole Council,Pays de la Loire,2019.0,4 Oct 2019,ativo,CEDAMIA,declaracao-formal,amarelo,,https://twitter.com/44Attac/status/1180102912137207808,,,urgence climatique,False,1159316759.0,47.2277893,-1.6083455
310,França,FRA,estadual,New Aquitaine Regional Council,Nouvelle-Aquitaine,2019.0,9 Jul 2019,ativo,CEDAMIA,declaracao-formal,laranja,,https://france3-regions.francetvinfo.fr/nouvelle-aquitaine/gironde/bordeaux/nouvelle-aquitaine-decrete-urgence-climatique-1697022.html,,,urgence climatique,False,1159316895.0,,
311,França,FRA,estadual,New Caledonia Congress,New Caledonia,2019.0,24 Dec 2019,ativo,CEDAMIA,declaracao-formal,laranja,,http://outremers360.com/politique/nouvelle-caledonie-le-congres-declare-larchipel-en-etat-durgence-climatique-et-environnemental/,,,climatique et environnemental,False,,,
312,França,FRA,municipal,Nice Côte d'Azur Metropolitan Council,Alpes-Côte d'Azur,2019.0,20 Sep 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://webdelib.nicecotedazur.org/WebDelib/,https://www.nicematin.com/politique/la-metropole-nice-cote-dazur-declare-letat-durgence-climatique-414873,,,urgence climatique,False,1159316845.0,43.6966037,7.3285002
313,França,FRA,municipal,Paris Council,Île-de-France,2019.0,9 Jul 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.cedamia.org/wp-content/uploads/2019/07/Paris-1235001-extrait-du-voeu-sur-l-urgence-climatique-juillet-2019.jpg.png,http://www.lefigaro.fr/flash-eco/paris-se-declare-en-etat-d-urgence-climatique-1-20190709?fbclid=IwAR3CQOAaYNlTOP8Ly4VVAsWXuhpte-eW4Nh9vFx-OhS_imJQ_zFnRNLmzaY,,,urgence climatique,False,1159316799.0,48.8534951,2.3483915
314,França,FRA,municipal,Perpignan Municipal Council,Occitanie,2019.0,19 Sep 2019,ativo,CEDAMIA,declaracao-formal,amarelo,,"https://www.lindependant.fr/2019/10/02/le-conseil-municipal-declare-letat-durgence-climatique,8453834.php",,,urgence climatique,False,1159313555.0,42.6985304,2.8953121
315,França,FRA,municipal,Rennes City Council,Brittany,2019.0,24 Jun 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.cedamia.org/ced-regions-in-france/,https://www.facebook.com/watch/?v=1196867073819166,,,urgence climatique,False,,48.1113387,-1.6800198
316,França,FRA,municipal,Strasbourg City Council,Grand Est,2020.0,4 Jul 2020,ativo,CEDAMIA,declaracao-formal,amarelo,,https://www.themayor.eu/en/strasbourg-declares-climate-emergency,,,urgence climatique,False,1159316815.0,48.584614,7.7507127
317,França,FRA,municipal,Toulon Provence Méditerranée Metropolitan Council,Alpes-Côte d'Azur,2019.0,3 Oct 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://metropoletpm.fr/sites/new.tpm-agglo.fr/files/motion_tpm_-_2019.10.03_-_proclamation_de_letat_durgence_climatique.pdf,,,,urgence climatique,False,1159316845.0,43.1267868,6.0088524
318,França,FRA,municipal,Toulouse City Council,Occitanie,2019.0,14 Jun 2019,ativo,CEDAMIA,declaracao-formal,amarelo,,https://actu.fr/occitanie/toulouse_31555/ville-toulouse-demande-gouvernement-mise-place-etat-urgence-ecologique_25012973.html,,,écologique et climatique,False,1159313555.0,43.6044638,1.4442433
319,França,FRA,municipal,Vailhauquès Municipal Council,Occitanie,2019.0,24 Oct 2019,ativo,CEDAMIA,declaracao-formal,amarelo,http://www.ville-vailhauques.fr/wp-content/uploads/CR-CM-24-Octobre-2019.pdf,,,,urgence climatique,False,1159313555.0,43.6716001,3.7170799
320,Alemanha,DEU,municipal,Aachen City Council,Nth Rhine-Westphalia,2019.0,19 Jun 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.alianzadelclima.org/fileadmin/Inhalte/2_Municipalities/Climate_Emergency/Aachen_Klimanotstandsbeschluss.pdf,https://www1.wdr.de/nachrichten/rheinland/aachen-klima-notstand-100.html,,,Klimanotstand,False,1159310973.0,50.776351,6.083862
321,Alemanha,DEU,municipal,Aschaffenburg Town Council,Bavaria,2020.0,17 Jul 2020,ativo,CEDAMIA,declaracao-formal,amarelo,,https://www.ki-ab.de/2020/07/16/stadt-aschaffenburg-ruft-klimanotstand-aus/,,,Klimanotstand,False,1159312767.0,49.9706701,9.1384857
322,Alemanha,DEU,municipal,Aurich Town Council,Lower Saxony,2019.0,19 Sep 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.cedamia.org/wp-content/uploads/2020/08/Aurich-Beschlussvorlage.pdf,"https://www.emderzeitung.de/ostfriesland/aurich_artikel,-der-klimanotstand-ist-da-_arid,2034817_type,amp.html",,,Klimanotstand,False,1159315801.0,53.5094623,7.3583406
323,Alemanha,DEU,municipal,Bad Hersfeld,Hesse,2020.0,3 Sep 2020,ativo,CEDAMIA,declaracao-formal,amarelo,,https://osthessen-news.de/n11637132/stadtverordnetenversammlung-klimaschutz-steht-im-mittelpunkt.html?fbclid=IwAR2EMX0A3Y7F8vuouWlfjS48PujB29tY5xuofSEm0xdRkIV9u2SpXKE-sfs,,,Klimanotstand,False,1159310977.0,50.8604177,9.6767709
324,Alemanha,DEU,municipal,Bad Segeberg City Council,Schleswig-Holstein,2019.0,21 May 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.cedamia.org/wp-content/uploads/2019/10/19.05.08-Climate-Emergency-declaration.pdf,https://www.ln-online.de/Lokales/Segeberg/Bad-Segeberg-ruft-den-Klima-Notstand-aus,,,Klimanotstand,False,1159309703.0,53.9369345,10.3044775
325,Alemanha,DEU,municipal,Bergkamen Council,Nth Rhine-Westphalia,2019.0,12 Jul 2019,ativo,CEDAMIA,declaracao-formal,amarelo,,https://bergkamen-infoblog.de/stadtrat-ruft-den-klimanotstand-fuer-bergkamen-aus-und-wird-gleich-praktisch/,,,Klimanotstand,False,1159310973.0,51.6149389,7.6362876
326,Alemanha,DEU,municipal,Bielefeld City Council,Nth Rhine-Westphalia,2019.0,11 Jul 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.alianzadelclima.org/fileadmin/Inhalte/2_Municipalities/Climate_Emergency/Bielefeld_Beschluss_Klimanotstand.pdf,https://www.radiobielefeld.de/nachrichten/lokalnachrichten/detailansicht/klimanotstand-in-bielefeld-ausgerufen.html,,,Klimanotstand,False,1159310973.0,52.0191005,8.531007
327,Alemanha,DEU,municipal,Bochum City Council,Nth Rhine-Westphalia,2019.0,6 Jun 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.cedamia.org/wp-content/uploads/2019/06/Bochum-Resolution.pdf,https://www.waz.de/staedte/bochum/bochumer-stadtrat-erklaert-den-klimanotstand-id225964349.html,,,Klimanotstand,False,1159310973.0,51.5035625,7.4567945
328,Alemanha,DEU,municipal,Bonn City Council,Nth Rhine-Westphalia,2019.0,4 Jul 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.alianzadelclima.org/fileadmin/Inhalte/2_Municipalities/Climate_Emergency/Bonn_Klimanotstand_Resolution.pdf,https://www.rundschau-online.de/region/umwelt-duesseldorf-und-bonn-rufen-klimanotstand-aus-32807228,,,Klimanotstand,False,1159310973.0,50.7352621,7.1024635
329,Alemanha,DEU,municipal,Bottrop City Council,Nth Rhine-Westphalia,2019.0,2 Jul 2019,ativo,CEDAMIA,declaracao-formal,amarelo,,https://www1.wdr.de/nachrichten/ruhrgebiet/bottrop-ruft-klimanotstand-aus-100.html,,,Klimanotstand,False,1159310973.0,51.521581,6.929204
330,Alemanha,DEU,municipal,Brachttal Municipal Council,Hesse,2019.0,28 Jun 2019,ativo,CEDAMIA,declaracao-formal,amarelo,,https://www.ffh.de/nachrichten/hessen/osthessen/toController/Topic/toAction/show/toId/203445/toTopic/brachttal-beschliesst-klimanotstand.html,,,Klimanotstand,False,1159310977.0,50.3122931,9.2965788
331,Alemanha,DEU,municipal,Buhl City Council,Baden-Württemberg,2019.0,11 Jul 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.alianzadelclima.org/fileadmin/Inhalte/2_Municipalities/Climate_Emergency/2019-07-10_Klimanotstand_Beschluss_Buehl.pdf,https://bnn.de/lokales/abb/buehl-ruft-klimanotstand-aus,,,Klimanotstand,False,1159310975.0,48.6945066,8.134423
332,Alemanha,DEU,municipal,Celle District Council,Lower Saxony,2019.0,28 Oct 2019,ativo,CEDAMIA,declaracao-formal,amarelo,,https://www.cellesche-zeitung.de/Celler-Land/Aus-dem-Landkreis/Intensive-Debatte-Celler-Kreistag-ruft-Klimanotstand-aus,,,Klimanotstand,False,1159315801.0,52.624056,10.081052
333,Alemanha,DEU,municipal,Charlottenburg-Wilmersdorf Borough Council,Berlin,2019.0,22 Aug 2019,ativo,CEDAMIA,declaracao-formal,amarelo,ttps://www.berlin.de/ba-charlottenburg-wilmersdorf/politik/bezirksverordnetenversammlung/online/vo020.asp?VOLFDNR=7225,https://www.morgenpost.de/bezirke/charlottenburg-wilmersdorf/article226885699/Charlottenburg-Wilmersdorf-ruft-Klimanotstand-aus.html,,,Klimanotstand,False,1159312769.0,52.5017923,13.2842678
334,Alemanha,DEU,municipal,Chemnitz City Council,Saxony,2019.0,21 Aug 2019,ativo,CEDAMIA,declaracao-formal,amarelo,,https://www.sachsen-fernsehen.de/klimanotstand-in-chemnitz-ausgerufen-651831/,,,Klimanotstand,False,1159312773.0,50.8323531,12.918914
335,Alemanha,DEU,municipal,Cologne City Council,Nth Rhine-Westphalia,2019.0,9 Jul 2019,ativo,CEDAMIA,declaracao-formal,amarelo,,https://www.express.de/koeln/klimanotstand-in-koeln-welche-massnahmen-jetzt-laufen---und-ein-grosses-ziel-fuer-2050-32719926,,,Klimanotstand,False,1159310973.0,50.938361,6.959974
336,Alemanha,DEU,municipal,Delmenhorst City Council,Lower Saxony,2019.0,19 Nov 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.climatealliance.org/fileadmin/Inhalte/2_Municipalities/Climate_Emergency/Delmenhorst_Beschluss_Klimamusterstadt.pdf,"https://www.nwzonline.de/delmenhorst/delmenhorst-delmenhorst-will-musterstadt-werden-stadtrat-verhaengt-klimanotstand_a_50,6,1725173863.html",,,Klimanotstand,False,1159315801.0,53.048095,8.6286066
337,Alemanha,DEU,municipal,Drensteinfurt Town Council,Nth Rhine-Westphalia,2019.0,28 May 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.cedamia.org/wp-content/uploads/2019/10/19.10.09-Protocol-Drensteinfurt-for-Climate-Emergency-Declaration.pdf,https://www.klimabuendnis-hamm.de/drensteinfurt-jumelage-climatique-mehr-als-ein-klimanotstand/,,,Klimanotstand,False,1159310973.0,51.7972657,7.7418147
